,JOURNAL,YEAR,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,INST,UNIT,CITY,STATE,COUNTRY,NOTES
529,JAPE,2010,2757,Paul,NA,Armsworth,University of Tennessee,NA,NA,missing,,
530,JAPE,2011,2757,Paul,NA,Armsworth,,,NA,missing,USA,
531,JAPE,2012,2757,Paul,NA,Armsworth,,,NA,missing,USA,
532,JAPE,2013,2757,Paul,NA,Armsworth,,,NA,missing,USA,
533,JAPE,2014,2757,Paul,NA,Armsworth,,,NA,missing,USA,
534,JAPE,2012,2771,Paulo,NA,Brando,Instituto de Pesquisa Ambiental da Amazonia,NA,NA,missing,Brazil,
535,JAPE,2013,2771,Paulo,NA,Brando,,,NA,missing,Brazil,
536,JAPE,2014,2771,Paulo,NA,Brando,,,NA,missing,Brazil,
537,JAPE,2015,2771,Paulo,NA,Brando,,,NA,missing,Brazil,
538,JAPE,2005,2813,Paul,NA,Giller,University College Cork,NA,NA,missing,Ireland,
539,JAPE,2006,2813,Paul,NA,Giller,,,NA,missing,Ireland,
540,JAPE,2007,2813,Paul,NA,Giller,,,NA,missing,Ireland,
541,JAPE,2008,2813,Paul,NA,Giller,,,NA,missing,Ireland,
542,JAPE,2003,2827,Pall,NA,Hersteinsson,NA,NA,Reykjavik,missing,Iceland,
543,JAPE,2004,2827,Pall,NA,Hersteinsson,,,NA,missing,Iceland,
544,JAPE,2005,2827,Pall,NA,Hersteinsson,,,NA,missing,Iceland,
545,JAPE,2006,2827,Pall,NA,Hersteinsson,,,NA,missing,Iceland,
546,JAPE,2005,2836,Phil,NA,Hulme,CEH Banchory,NA,Aberdeenshire,missing,United Kingdom,
547,JAPE,2006,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
548,JAPE,2007,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
549,JAPE,2008,2836,Phil,NA,Hulme,,,NA,missing,,
550,JAPE,2009,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
551,JAPE,2010,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
552,JAPE,2011,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
553,JAPE,2012,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
554,JAPE,2013,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
555,JAPE,2014,2836,Phil,NA,Hulme,,,NA,missing,United Kingdom,
556,JAPE,1988,2840,Paul,Gordon,Jarvis,NA,NA,NA,missing,United Kingdom,
557,JAPE,1989,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
558,JAPE,1990,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
559,JAPE,1991,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
560,JAPE,1992,2840,Paul,Gordon,Jarvis,,,Edinburgh,missing,United Kingdom,
561,JAPE,1993,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
562,JAPE,1994,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
563,JAPE,1995,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
564,JAPE,1996,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
565,JAPE,1997,2840,Paul,Gordon,Jarvis,,,NA,missing,United Kingdom,
566,JAPE,2012,2844,Paul,NA,Kardol,NA,NA,NA,missing,,
567,JAPE,2013,2844,Paul,NA,Kardol,,,NA,missing,Sweden,
568,JAPE,2014,2844,Paul,NA,Kardol,,,NA,missing,Sweden,
569,JAPE,2015,2844,Paul,NA,Kardol,,,NA,missing,Sweden,
570,JAPE,2008,2860,Paul,NA,Lukacs,NA,NA,Fort Collins,Colorado,USA,
571,JAPE,2009,2860,Paul,NA,Lukacs,,,NA,missing,USA,
572,JAPE,2010,2860,Paul,NA,Lukacs,Colorado Division of Wildlife,NA,NA,missing,USA,
573,JAPE,2011,2860,Paul,NA,Lukacs,,,NA,missing,USA,
574,JAPE,2012,2860,Paul,NA,Lukacs,,,NA,missing,USA,
575,JAPE,2013,2860,Paul,NA,Lukacs,,,NA,missing,USA,
576,JAPE,2014,2860,Paul,NA,Lukacs,,,NA,missing,USA,
577,JAPE,2015,2860,Paul,NA,Lukacs,,,NA,missing,USA,
578,JAPE,1986,2910,Peter,NA,Rothery,NA,NA,NA,missing,United Kingdom,
579,JAPE,1987,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
580,JAPE,1988,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
581,JAPE,1989,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
582,JAPE,1990,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
583,JAPE,1991,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
584,JAPE,1992,2910,Peter,NA,Rothery,,,Cambridge,missing,United Kingdom,
585,JAPE,1993,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
586,JAPE,1994,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
587,JAPE,1995,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
588,JAPE,1996,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
589,JAPE,1997,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
590,JAPE,1998,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
591,JAPE,1999,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
592,JAPE,2000,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
593,JAPE,2001,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
594,JAPE,2002,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
595,JAPE,2003,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
596,JAPE,2004,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
597,JAPE,2005,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
598,JAPE,2006,2910,Peter,NA,Rothery,,,NA,missing,United Kingdom,
599,JAPE,2005,2923,Philip,A,Stephens,NA,NA,Bristol,missing,United Kingdom,
600,JAPE,2006,2923,Philip,A,Stephens,,,NA,missing,United Kingdom,
601,JAPE,2007,2923,Philip,A,Stephens,University of Bristol,NA,NA,missing,United Kingdom,
602,JAPE,2008,2923,Philip,A,Stephens,,,Durham,missing,United Kingdom,
603,JAPE,2009,2923,Philip,A,Stephens,,,NA,missing,United Kingdom,
604,JAPE,2010,2923,Philip,A,Stephens,Durham University,NA,NA,missing,United Kingdom,
605,JAPE,2011,2923,Philip,A,Stephens,,,NA,missing,United Kingdom,
606,JAPE,2012,2923,Philip,A,Stephens,,,NA,missing,United Kingdom,
607,JAPE,2013,2923,Philip,A,Stephens,,,NA,missing,United Kingdom,
608,JAPE,2014,2923,Philip,A,Stephens,,,NA,missing,United Kingdom,
609,JAPE,2015,2923,Philip,A,Stephens,,,NA,missing,,
610,JAPE,2006,2936,Paul,M,Thompson,NA,NA,Aberdeen,missing,United Kingdom,
611,JAPE,2007,2936,Paul,M,Thompson,,,NA,missing,United Kingdom,
612,JAPE,2008,2936,Paul,M,Thompson,,,NA,missing,United Kingdom,
613,JAPE,2009,2936,Paul,M,Thompson,,,NA,missing,United Kingdom,
614,JAPE,2008,2964,Quentin,NA,Paynter,NA,NA,Auckland,missing,New Zealand,
615,JAPE,2009,2964,Quentin,NA,Paynter,,,NA,missing,New Zealand,
616,JAPE,2010,2964,Quentin,NA,Paynter,Landcare Research Ltd,NA,NA,missing,New Zealand,
617,JAPE,2011,2964,Quentin,NA,Paynter,,,NA,missing,New Zealand,
618,JAPE,2012,2964,Quentin,NA,Paynter,,,NA,missing,New Zealand,
619,JAPE,2013,2964,Quentin,NA,Paynter,,,NA,missing,New Zealand,
620,JAPE,2014,2964,Quentin,NA,Paynter,,,NA,missing,New Zealand,
621,JAPE,2015,2964,Quentin,NA,Paynter,,,NA,missing,New Zealand,
622,JAPE,1989,3020,Ralph,T,Clarke,NA,NA,NA,missing,United Kingdom,
623,JAPE,1990,3020,Ralph,T,Clarke,,,NA,missing,United Kingdom,
624,JAPE,1991,3020,Ralph,T,Clarke,,,NA,missing,United Kingdom,
625,JAPE,1992,3020,Ralph,T,Clarke,,,Wareham,missing,United Kingdom,
626,JAPE,1993,3020,Ralph,T,Clarke,,,Furzebrook,missing,United Kingdom,
627,JAPE,1994,3020,Ralph,T,Clarke,,,NA,missing,United Kingdom,
628,JAPE,1995,3020,Ralph,T,Clarke,,,NA,missing,United Kingdom,
629,JAPE,1996,3020,Ralph,T,Clarke,,,NA,missing,United Kingdom,
630,JAPE,1997,3020,Ralph,T,Clarke,,,NA,missing,United Kingdom,
631,JAPE,1985,3048,Ron,W,Edwards,NA,NA,NA,missing,United Kingdom,
632,JAPE,1986,3048,Ron,W,Edwards,,,NA,missing,United Kingdom,
633,JAPE,1987,3048,Ron,W,Edwards,,,NA,missing,United Kingdom,
634,JAPE,1988,3048,Ron,W,Edwards,,,NA,missing,United Kingdom,
635,JAPE,2000,3063,Robert,P,Freckleton,NA,NA,Norwich,missing,United Kingdom,
636,JAPE,2001,3063,Robert,P,Freckleton,,,Oxford,missing,United Kingdom,
637,JAPE,2002,3063,Robert,P,Freckleton,,,NA,missing,United Kingdom,
638,JAPE,2003,3063,Robert,P,Freckleton,,,NA,missing,United Kingdom,
639,JAPE,2004,3063,Robert,P,Freckleton,,,NA,missing,United Kingdom,
640,JAPE,2005,3063,Robert,P,Freckleton,University of Oxford,NA,NA,missing,United Kingdom,
641,JAPE,2006,3063,Robert,P,Freckleton,,,NA,missing,United Kingdom,
642,JAPE,2007,3063,Robert,P,Freckleton,,,NA,missing,,
643,JAPE,2008,3063,Robert,P,Freckleton,,,NA,missing,United Kingdom,
644,JAPE,2009,3063,Robert,P,Freckleton,,,NA,missing,United Kingdom,
645,JAPE,1996,3075,Rhys,E,Green,NA,NA,Edinburgh,missing,United Kingdom,
646,JAPE,1997,3075,Rhys,E,Green,,,NA,missing,United Kingdom,
647,JAPE,1998,3075,Rhys,E,Green,,,NA,missing,United Kingdom,
648,JAPE,1999,3075,Rhys,E,Green,,,NA,missing,United Kingdom,
649,JAPE,2000,3075,Rhys,E,Green,,,Cambridge,missing,United Kingdom,
650,JAPE,2001,3075,Rhys,E,Green,,,NA,missing,United Kingdom,
651,JAPE,2002,3075,Rhys,E,Green,,,NA,missing,United Kingdom,
652,JAPE,1988,3143,Rob,H,Marrs,NA,NA,NA,missing,United Kingdom,
653,JAPE,1989,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
654,JAPE,1990,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
655,JAPE,1991,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
656,JAPE,1992,3143,Rob,H,Marrs,,,Liverpool,missing,United Kingdom,
657,JAPE,1993,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
658,JAPE,1994,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
659,JAPE,1995,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
660,JAPE,1996,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
661,JAPE,1997,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
662,JAPE,1998,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
663,JAPE,1999,3143,Rob,H,Marrs,,,NA,missing,United Kingdom,
664,JAPE,1985,3150,Roger,NA,Mead,NA,NA,NA,missing,United Kingdom,
665,JAPE,1986,3150,Roger,NA,Mead,,,NA,missing,United Kingdom,
666,JAPE,1987,3150,Roger,NA,Mead,,,NA,missing,United Kingdom,
667,JAPE,2006,3198,Richard,F,Pywell,NA,NA,Cambridge,missing,United Kingdom,
668,JAPE,2007,3198,Richard,F,Pywell,,,NA,missing,United Kingdom,
669,JAPE,2004,3211,Roy,NA,Sanderson,NA,NA,Newcastle upon Tyne,missing,United Kingdom,
670,JAPE,2005,3211,Roy,NA,Sanderson,,,NA,missing,United Kingdom,
671,JAPE,2006,3211,Roy,NA,Sanderson,,,NA,missing,United Kingdom,
672,JAPE,1985,3222,Roy,W,Snaydon,NA,NA,NA,missing,United Kingdom,
673,JAPE,1986,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
674,JAPE,1987,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
675,JAPE,1988,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
676,JAPE,1989,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
677,JAPE,1990,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
678,JAPE,1991,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
679,JAPE,1992,3222,Roy,W,Snaydon,,,Reading,missing,United Kingdom,
680,JAPE,1993,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
681,JAPE,1994,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
682,JAPE,1995,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
683,JAPE,1996,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
684,JAPE,1997,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
685,JAPE,1998,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
686,JAPE,1999,3222,Roy,W,Snaydon,,,NA,missing,United Kingdom,
687,JAPE,2010,3272,Shelley,NA,Arnott,NA,NA,NA,Ontario,,
688,JAPE,2011,3272,Shelley,NA,Arnott,,,NA,missing,Canada,
689,JAPE,2012,3272,Shelley,NA,Arnott,,,NA,missing,Canada,
690,JAPE,2013,3272,Shelley,NA,Arnott,,,NA,missing,Canada,
691,JAPE,2014,3272,Shelley,NA,Arnott,,,NA,missing,Canada,
692,JAPE,2015,3272,Shelley,NA,Arnott,,,NA,missing,Canada,
693,JAPE,1996,3422,Steve,J,Ormerod,NA,NA,Cardiff,missing,United Kingdom,
694,JAPE,1997,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
695,JAPE,1998,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
696,JAPE,1999,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
697,JAPE,2000,3422,Steve,J,Ormerod,Cardiff University,School of Biosciencies,NA,missing,United Kingdom,
698,JAPE,2001,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
699,JAPE,2002,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
700,JAPE,2003,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
701,JAPE,2004,3422,Steve,J,Ormerod,,,NA,missing,United Kingdom,
702,JAPE,2001,3456,Stephen,P,Rushton,NA,NA,Newcastle upon Tyne,missing,United Kingdom,
703,JAPE,2002,3456,Stephen,P,Rushton,University of Newcastle upon Tuyne,NA,NA,missing,United Kingdom,
704,JAPE,2002,3456,Stephen,P,Rushton,,,NA,missing,United Kingdom,
705,JAPE,2003,3456,Stephen,P,Rushton,,,NA,missing,United Kingdom,
706,JAPE,2004,3456,Stephen,P,Rushton,,,NA,missing,United Kingdom,
707,JAPE,2005,3456,Stephen,P,Rushton,,,NA,missing,United Kingdom,
708,JAPE,2012,3461,Santiago,NA,Saura,Universidad Politecnica de Madrid,NA,NA,missing,Spain,
709,LECO,2012,3461,S,NA,Saura,Universidad Politecnica de Madrid,NA,NA,missing,Spain,
710,JAPE,2013,3461,Santiago,NA,Saura,,,NA,missing,Spain,
711,JAPE,2014,3461,Santiago,NA,Saura,,,NA,missing,Spain,
712,JAPE,2006,3486,Simon,NA,Thirgood,Macaulay Land Use Research Institute,NA,NA,missing,United Kingdom,
713,JAPE,2007,3486,Simon,NA,Thirgood,,,NA,missing,United Kingdom,
714,JAPE,2008,3486,Simon,NA,Thirgood,,,NA,missing,United Kingdom,
715,JAPE,2009,3486,Simon,NA,Thirgood,,,NA,missing,United Kingdom,
716,JAPE,2012,3495,Steve,NA,Votier,University of Plymouth,NA,NA,missing,United Kingdom,
717,JAPE,2013,3495,Steve,NA,Votier,,,NA,missing,United Kingdom,
718,JAPE,2014,3495,Steve,NA,Votier,University of Exeter,NA,NA,missing,United Kingdom,
719,JAPE,2015,3495,Steve,NA,Votier,,,NA,missing,United Kingdom,
720,JAPE,2013,3498,Shiqiang,NA,Wan,NA,NA,NA,missing,,
721,JAPE,2014,3498,Shiqiang,NA,Wan,,,NA,missing,China,
722,JAPE,2015,3498,Shiqiang,NA,Wan,,,NA,missing,China,
723,JAPE,2015,3503,Steve,NA,Wills,NA,NA,Durham,missing,United Kingdom,
724,JAPE,2013,3619,Tomas,NA,Part,NA,NA,NA,missing,,
725,JAPE,2014,3619,Tomas,NA,Part,,,NA,missing,Sweden,
726,JAPE,2015,3619,Tomas,NA,Part,,,NA,missing,Sweden,
727,JAPE,1985,3630,T,M,Roberts,NA,NA,NA,missing,United Kingdom,
728,JAPE,1986,3630,T,M,Roberts,,,NA,missing,United Kingdom,
729,JAPE,1987,3630,T,M,Roberts,,,NA,missing,United Kingdom,
730,JAPE,2003,3648,Teja,NA,Tscharntke,NA,NA,Gottingen,missing,Germany,
731,JAPE,2004,3648,Teja,NA,Tscharntke,,,NA,missing,Germany,
732,JAPE,2005,3648,Teja,NA,Tscharntke,,,NA,missing,Germany,
733,JAPE,2006,3648,Teja,NA,Tscharntke,,,NA,missing,Germany,
734,JAPE,2013,3681,Vincent,NA,Devictor,CNRS,NA,NA,missing,France,
735,JAPE,2014,3681,Vincent,NA,Devictor,,,NA,missing,France,
736,JAPE,2015,3681,Vincent,NA,Devictor,,,NA,missing,France,
737,JAPE,1985,3714,William,C,Block,NA,NA,NA,missing,United Kingdom,
738,JAPE,1986,3714,William,C,Block,,,NA,missing,United Kingdom,
739,JAPE,1987,3714,William,C,Block,,,NA,missing,United Kingdom,
740,JAPE,1988,3714,William,C,Block,,,NA,missing,United Kingdom,
741,JAPE,1989,3714,William,C,Block,,,NA,missing,United Kingdom,
742,JAPE,1988,3730,W,NA,Day,NA,NA,NA,missing,United Kingdom,
743,JAPE,1989,3730,W,NA,Day,,,NA,missing,United Kingdom,
744,JAPE,1990,3730,W,NA,Day,,,NA,missing,United Kingdom,
745,JAPE,1991,3730,W,NA,Day,,,NA,missing,United Kingdom,
746,JAPE,1992,3730,W,NA,Day,,,Silsoe,missing,United Kingdom,
747,JAPE,1993,3730,W,NA,Day,,,NA,missing,United Kingdom,
748,JAPE,1994,3730,W,NA,Day,,,NA,missing,United Kingdom,
749,JAPE,1995,3730,W,NA,Day,,,NA,missing,United Kingdom,
750,JAPE,1996,3730,W,NA,Day,,,NA,missing,United Kingdom,
751,JAPE,1997,3766,W,M,Lonsdale,CSIRO European Laboratory,NA,Montpellier,missing,France,
752,JAPE,1999,3766,W,M,Lonsdale,,,Canberra,missing,Australia,
753,JAPE,2007,3772,William,NA,Montevecchi,NA,NA,Newfoundland,missing,Canada,
754,JAPE,2008,3772,William,NA,Montevecchi,,,NA,missing,Canada,
755,JAPE,2009,3772,William,NA,Montevecchi,,,NA,missing,Canada,
756,JAPE,2010,3772,William,NA,Montevecchi,Memorial University of Newfoundland,NA,NA,missing,Canada,
757,JAPE,2011,3772,William,NA,Montevecchi,,,NA,missing,Canada,
758,JAPE,2012,3772,William,NA,Montevecchi,,,NA,missing,Canada,
759,JAPE,2005,3829,Yvonne,NA,Buckley,NA,NA,Brisbane,missing,Australia,
760,JAPE,2006,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
761,JAPE,2007,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
762,JAPE,2008,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
763,JAPE,2009,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
764,JAPE,2011,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
765,JAPE,2012,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
766,JAPE,2013,3829,Yvonne,NA,Buckley,,,NA,missing,Australia,
767,JECOL,2014,3829,Yvonne,NA,Buckley,University of Queensland,NA,NA,missing,Australia,
768,JAPE,2008,3833,Yann,NA,Clough,NA,NA,Gottingen,missing,Germany,
769,JAPE,2009,3833,Yann,NA,Clough,,,NA,missing,Germany,
770,JAPE,2010,3833,Yann,NA,Clough,Gottingen University,NA,NA,missing,Germany,
771,JAPE,2011,3833,Yann,NA,Clough,,,NA,missing,Germany,
772,JAPE,2012,3833,Yann,NA,Clough,,,NA,missing,Germany,
773,JAPE,2013,3833,Yann,NA,Clough,,,NA,missing,Germany,
774,JAPE,2014,3833,Yann,NA,Clough,,,NA,missing,Germany,
775,JAPE,2015,3833,Yann,NA,Clough,CEC Lund,NA,NA,missing,Sweden,
776,JAPE,2002,3881,Jacques,NA,Baudry,NA,NA,Rennes,missing,France,
777,JAPE,2003,3881,Jacques,NA,Baudry,,,NA,missing,France,
778,JAPE,2004,3881,Jacques,NA,Baudry,,,NA,missing,France,
779,JAPE,2005,3881,Jacques,NA,Baudry,,,NA,missing,France,
780,JAPE,2006,3881,Jacques,NA,Baudry,,,NA,missing,France,
781,JAPE,2014,3882,Joseph,NA,Bennett,University of Queensland,NA,NA,missing,Australia,
782,JAPE,2015,3882,Joseph,NA,Bennett,,,NA,missing,Australia,
783,JAPE,2001,3898,Jon,NA,Marshall,University of Bristol,Department of Agricultural Sciences,NA,missing,United Kingdom,
784,JAPE,2002,3898,Jon,NA,Marshall,Marshall Agroecology,NA,Somerset,missing,United Kingdom,
785,JAPE,2003,3898,Jon,NA,Marshall,,,NA,missing,United Kingdom,
786,JAPE,2004,3898,Jon,NA,Marshall,,,NA,missing,United Kingdom,
787,JAPE,2002,3914,Jeremy,NA,Wilson,NA,NA,Edinburgh,missing,United Kingdom,
788,JAPE,2003,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
789,JAPE,2004,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
790,JAPE,2005,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
791,JAPE,2006,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
792,JAPE,2007,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
793,JAPE,2010,3914,Jeremy,NA,Wilson,,,NA,missing,,
794,JAPE,2011,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
795,JAPE,2012,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
796,JAPE,2013,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
797,JAPE,2014,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
798,JAPE,2015,3914,Jeremy,NA,Wilson,,,NA,missing,United Kingdom,
799,JAPE,2013,3930,Richard,NA,Fuller,University of Queensland,NA,NA,missing,Australia,
800,JAPE,2014,3930,Richard,NA,Fuller,,,NA,missing,Australia,
801,JAPE,2015,3930,Richard,NA,Fuller,,,NA,missing,Australia,