JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,COUNTRY_Prior_Class,geo.code_Prior_Class
JAPE,2015,52,1,1655,Jeremy,,James,Jeremy James,Associate.Editor,SE, University of California,NA,NA,NA,USA,USA,USA,USA
JAPE,2008,45,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,NA,NA,Bangor,NA,UK,GBR,UK,GBR
JAPE,2009,46,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE, Bangor University,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2011,48,1,1659,Julia,,Jones,Julia Jones,Editor,AE,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2014,51,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2015,52,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,NA,NA,Aberdeen,NA,UK,GBR,UK,GBR
JAPE,2007,44,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE, Macaulay Institute,NA,Aberdeen,NA,UK,GBR,UK,GBR
JAPE,2011,48,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,NA,NA,Ceske Budejovice,NA,Czech Republic,CZE,Czech Republic,CZE
JAPE,2007,44,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2008,45,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2009,46,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2010,47,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE, University of South Bohemia,NA,NA,NA,Czech Republic,CZE,Czech Republic,CZE
JAPE,2011,48,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2012,49,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2015,52,1,1712,Jin-tian,,Li,Jin-tian Li,Associate.Editor,SE, Sun Yat-Sen University,NA,NA,NA,China,CHN,Chile,CHL
JAPE,2008,45,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,NA,NA,St. Andrews,NA,UK,GBR,UK,GBR
JAPE,2009,46,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE, University of St. Andrews,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2011,48,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2014,51,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,1757,Jane,,Memmott,Jane Memmott,Editor-Executive.Editor,EIC, University of Bristol,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2010,47,1,1757,Jane,,Memmott,Jane Memmott,Editor-Executive.Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1757,Jane,,Memmott,Jane Memmott,Editor-Executive.Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,1988,25,1,1767,John,,Miles,John Miles,Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,1989,26,1,1767,John,,Miles,John Miles,Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,1990,27,1,1767,John,,Miles,John Miles,Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,1991,28,1,1767,John,,Miles,John Miles,Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,1770,Jeroen,,Minderman,Jeroen Minderman,Associate.Editor,SE, University of Stirling,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2014,51,1,1770,Jeroen,,Minderman,Jeroen Minderman,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2015,52,1,1770,Jeroen,,Minderman,Jeroen Minderman,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,1985,22,1,1773,John,Lennox,Monteith,John Lennox Monteith,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1986,23,1,1773,John,Lennox,Monteith,John Lennox Monteith,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1987,24,1,1773,John,Lennox,Monteith,John Lennox Monteith,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2015,52,1,1774,Joslin,,Moore,Joslin Moore,Associate.Editor,SE, University of Melbourne,NA,NA,NA,Australia,AUS,Australia,AUS
JAPE,2015,52,1,1778,Jorg,,Muller,Jorg Muller,Associate.Editor,SE, Bavarian Forest National Park,NA,NA,NA,Germany,DEU,Germany,DEU
JAPE,2001,38,1,1786,James,D,Nichols,James D Nichols,Review.Board,SE,US Geological Survey ,NA,Laurel,Maryland,USA,USA,USA,USA
JAPE,2002,39,1,1786,James,D,Nichols,James D Nichols,Review.Board,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2003,40,1,1786,James,D,Nichols,James D Nichols,Review.Board,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2004,41,1,1786,James,D,Nichols,James D Nichols,Review.Board,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2005,42,1,1786,James,D,Nichols,James D Nichols,Editorial.Board,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2006,43,1,1786,James,D,Nichols,James D Nichols,Editorial.Board,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2010,47,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE, Rothamsted Research,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2011,48,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2014,51,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2010,47,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE, University of Queensland,NA,NA,NA,Australia,AUS,Australia,AUS
JAPE,2011,48,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2013,50,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2014,51,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2015,52,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2015,52,1,1841,Jason,,Rohr,Jason Rohr,Associate.Editor,SE, University of South Florida,NA,NA,NA,USA,USA,USA,USA
JAPE,2007,44,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2008,45,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey Patuzent,NA,,NA,USA,USA,USA,USA
JAPE,2009,46,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2010,47,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE, USGS Patuxent Wildlife Research Center,NA,NA,NA,USA,USA,USA,USA
JAPE,2011,48,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,2012,49,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey ,NA,,NA,USA,USA,USA,USA
JAPE,1985,22,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1986,23,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1987,24,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1988,25,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1989,26,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1990,27,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1991,28,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1992,29,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,NA,NA,Dundee,NA,UK,GBR,UK,GBR
JAPE,1993,30,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1994,31,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1995,32,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1996,33,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1997,34,1,1884,Janet,I,Sprent,Janet I Sprent,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1996,33,1,1913,Jo,,Treweek,Jo Treweek,Review.Board,SE,NA,NA,Furzebrook,NA,UK,GBR,UK,GBR
JAPE,1997,34,1,1913,Jo,,Treweek,Jo Treweek,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1998,35,1,1913,Jo,,Treweek,Jo Treweek,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1999,36,1,1913,Jo,,Treweek,Jo Treweek,Review.Board,SE,NA,NA,Monks Wood,NA,UK,GBR,UK,GBR
JAPE,2000,37,1,1913,Jo,,Treweek,Jo Treweek,Review.Board,SE,NA,NA,Monks Wood,NA,UK,GBR,UK,GBR
JAPE,2006,43,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,Bangalore,NA,India,IND,India,IND
JAPE,2007,44,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,,NA,India,IND,India,IND
JAPE,2008,45,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,,NA,India,IND,India,IND
JAPE,2009,46,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,,NA,India,IND,India,IND
JAPE,2010,47,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,,NA,India,IND,India,IND
JAPE,2011,48,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,,NA,India,IND,India,IND
JAPE,2012,49,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society ,NA,,NA,India,IND,India,IND
JAPE,2010,47,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE, Unviersity of Birmingham,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2011,48,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,1997,34,1,2145,Les,Green,Firbank,Les Green Firbank,Review.Board,SE,NA,NA,Merlewood,NA,UK,GBR,UK,GBR
JAPE,1998,35,1,2145,Les,Green,Firbank,Les Green Firbank,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1999,36,1,2145,Les,Green,Firbank,Les Green Firbank,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2000,37,1,2145,Les,Green,Firbank,Les Green Firbank,Review.Board,SE,NA,NA,Merlewood,NA,UK,GBR,UK,GBR
JAPE,2001,38,1,2145,Les,Green,Firbank,Les Green Firbank,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2002,39,1,2145,Les,Green,Firbank,Les Green Firbank,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2015,52,1,2244,Lara,,Souza,Lara Souza,Associate.Editor,SE, Oklahoma University,NA,NA,NA,USA,USA,USA,USA
JAPE,1996,33,1,2250,Les,Green,Underhill,Les Green Underhill,Review.Board,SE,NA,NA,Cape Town,NA,South Africa,ZAF,South Africa,ZAF
JAPE,1997,34,1,2250,Les,Green,Underhill,Les Green Underhill,Review.Board,SE,,,,,South Africa,ZAF,South Africa,ZAF
JAPE,1998,35,1,2250,Les,Green,Underhill,Les Green Underhill,Review.Board,SE,,,,,South Africa,ZAF,South Africa,ZAF
JAPE,1999,36,1,2250,Les,Green,Underhill,Les Green Underhill,Review.Board,SE,,,,,South Africa,ZAF,South Africa,ZAF
JAPE,2000,37,1,2250,Les,Green,Underhill,Les Green Underhill,Review.Board,SE,NA,NA,Cape Town,NA,South Africa,ZAF,South Africa,ZAF
JAPE,2011,48,1,2280,Mel,,Austen,Mel Austen,Associate.Editor,SE, Plymouth Marine Laboratory,NA,Playmouth,NA,UK,GBR,UK,GBR
JAPE,2012,49,1,2280,Mel,,Austen,Mel Austen,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2294,Malcom,,Bennett,Malcom Bennett,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2303,Michael,,Bode,Michael Bode,Associate.Editor,SE, University of Melbourne,NA,NA,NA,Australia,AUS,Australia,AUS
JAPE,2013,50,1,2303,Michael,,Bode,Michael Bode,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2014,51,1,2303,Michael,,Bode,Michael Bode,Associate.Editor,SE,,,,,Australia,AUS,Australia,AUS
JAPE,2006,43,1,2322,Marc,,Cadotte,Marc Cadotte,Associate.Editor,SE,NA,NA,Knoxville,NA,USA,USA,USA,USA
JAPE,2007,44,1,2322,Marc,,Cadotte,Marc Cadotte,Associate.Editor,SE,,,,,USA,USA,USA,USA
JAPE,2008,45,1,2322,Marc,,Cadotte,Marc Cadotte,Associate.Editor,SE,,,,,USA,USA,USA,USA
JAPE,2010,47,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE, University of Toronto,NA,NA,NA,USA,USA,USA,USA
JAPE,2011,48,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,USA,USA,USA,USA
JAPE,2012,49,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,USA,USA,USA,USA
JAPE,2013,50,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,USA,USA,USA,USA
JAPE,2014,51,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,USA,USA,USA,USA
JAPE,2015,52,1,2322,Marc,,Cadotte,Marc Cadotte,Editor-Executive.Editor,EIC,,,,,USA,USA,USA,USA
JAPE,2008,45,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,NA,NA,Roakslide,NA,Denmark,DNK,Denmark,DNK
JAPE,2009,46,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,Denmark,DNK,Denmark,DNK
JAPE,2010,47,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE, National Environmental Research Institute,NA,NA,NA,Denmark,DNK,Denmark,DNK
JAPE,2011,48,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,Denmark,DNK,Denmark,DNK
JAPE,2012,49,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,Denmark,DNK,Denmark,DNK
JAPE,2013,50,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,Denmark,DNK,Denmark,DNK
JAPE,2014,51,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,Denmark,DNK,Denmark,DNK
JAPE,2015,52,1,2404,Mattew,,Hayward,Mattew Hayward,Associate.Editor,SE, Bangor University,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2007,44,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,NA,NA,Montana,NA,USA,USA,USA,USA
JAPE,2008,45,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,USA,USA,USA,USA
JAPE,2009,46,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,USA,USA,USA,USA
JAPE,2010,47,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE, University of Montana,NA,NA,NA,USA,USA,USA,USA
JAPE,2011,48,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,USA,USA,USA,USA
JAPE,2012,49,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,USA,USA,USA,USA
JAPE,1988,25,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1989,26,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1990,27,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1991,28,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1992,29,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,NA,NA,Monks Wood,NA,UK,GBR,UK,GBR
JAPE,1993,30,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1994,31,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1995,32,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1996,33,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1997,34,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1998,35,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1999,36,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2000,37,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2001,38,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2002,39,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2003,40,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2004,41,1,2410,Mark,O,Hill,Mark O Hill,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2005,42,1,2410,Mark,O,Hill,Mark O Hill,Editorial.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,2410,Mark,O,Hill,Mark O Hill,Editorial.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne ",NA,Melbourne,NA,Australia,AUS,Australia,AUS
JAPE,2009,46,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne ",NA,,NA,Australia,AUS,Australia,AUS
JAPE,2010,47,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne University of Melbourne",NA,,NA,Australia,AUS,Australia,AUS
JAPE,2011,48,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne ",NA,,NA,Australia,AUS,Australia,AUS
JAPE,1985,22,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1986,23,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1987,24,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1988,25,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1989,26,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1990,27,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1991,28,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1992,29,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,NA,NA,Wareham,NA,UK,GBR,UK,GBR
JAPE,1993,30,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,NA,NA,Fuzerbrook,NA,UK,GBR,UK,GBR
JAPE,1994,31,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1995,32,1,2484,Michael,Green,Morris,Michael Green Morris,Review.Board,SE,,,,,UK,GBR,UK,GBR
JAPE,1996,33,1,2513,Mike,W,Pienkowski,Mike W Pienkowski,Editor-Executive.Editor,EIC,NA,NA,Peterborough,NA,UK,GBR,UK,GBR
JAPE,1997,34,1,2513,Mike,W,Pienkowski,Mike W Pienkowski,Editor-Executive.Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,1998,35,1,2513,Mike,W,Pienkowski,Mike W Pienkowski,Editor-Executive.Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,1999,36,1,2513,Mike,W,Pienkowski,Mike W Pienkowski,Editor-Executive.Editor,EIC,,,,,UK,GBR,UK,GBR
JAPE,2000,37,1,2513,Mike,W,Pienkowski,Mike W Pienkowski,Editor,AE,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE, University of Bristol,NA,NA,NA,UK,GBR,UK,GBR
JAPE,2011,48,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2014,51,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2015,52,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE, Centre for Ecology & Hydrology,NA,Wallingford,NA,UK,GBR,UK,GBR
JAPE,2006,43,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,NA,NA,Cambridge,NA,UK,GBR,UK,GBR
JAPE,2007,44,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,2608,Mark,,Whittingham,Mark Whittingham,Associate.Editor,SE,NA,NA,Newcastle upon Tyne,NA,UK,GBR,UK,GBR
JAPE,2008,45,1,2608,Mark,,Whittingham,Mark Whittingham,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2608,Mark,,Whittingham,Mark Whittingham,Associate.Editor,SE,,,,,UK,GBR,UK,GBR
