JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,INST,COUNTRY,GENDER,CATEGORY,Notes
FUNECOL,2007,21,2,associate editor,Clive G Jones,Millbrook,USA,M,SE,
FUNECOL,2007,21,2,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2007,21,2,associate editor,Jan Kozlowski,Krakow,Poland,M,SE,
FUNECOL,2007,21,2,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2007,21,2,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2007,21,2,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Brian K McNab,Florida,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2007,21,2,associate editor,Gareth K Phoenix,Sheffield,England,M,SE,
FUNECOL,2007,21,2,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2007,21,2,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2007,21,2,associate editor,Heather L Reynolds,Indiana,USA,F,SE,
FUNECOL,2007,21,2,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2007,21,2,associate editor,James H Richards,Davis,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Michael T Siva-Jothy,Sheffield,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Juan José Soler,CSIC,Spain,M,SE,
FUNECOL,2007,21,2,associate editor,John Speakman,Aberdeen,Scotland,M,SE,
FUNECOL,2007,21,2,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2007,21,2,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2007,21,2,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2007,21,2,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2007,21,2,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2007,21,2,associate editor,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2007,21,2,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2008,22,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2008,22,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2008,22,1,editor,James Cresswell,Exeter,England,M,EIC,
FUNECOL,2008,22,1,editor,Frank Messina,Utah State,USA,M,EIC,
FUNECOL,2008,22,1,associate editor,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Kenneth Anthony,Queensland,Australia,M,SE,
FUNECOL,2008,22,1,associate editor,Alexander V Badyaev,Arizona,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Craig W Benkman,Wyoming,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2008,22,1,associate editor,Carol L Boggs,Stanford,USA,F,SE,
FUNECOL,2008,22,1,associate editor,Gary R Bortolotti,Saskatchewan,Canada,M,SE,
FUNECOL,2008,22,1,associate editor,Francisco Bozinovic,Santiago,Chile,M,SE,
FUNECOL,2008,22,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2008,22,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2008,22,1,associate editor,Andrew Clarke,Cambridge,England,M,SE,
FUNECOL,2008,22,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2008,22,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Christian Damgaard,NERI,Denmark,M,SE,
FUNECOL,2008,22,1,associate editor,Alistair Dawson,Monks Wood,England,M,SE,
FUNECOL,2008,22,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Marcel G A van der Heijden,Amsterdam,Netherlands,M,SE,
FUNECOL,2008,22,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2008,22,1,associate editor,Duncan J Irschick,Tulane,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2008,22,1,associate editor,Clive G Jones,Millbrook,USA,M,SE,
FUNECOL,2008,22,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2008,22,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2008,22,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2008,22,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Brian K McNab,Florida,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Juan Moreno,Madrid,Spain,M,SE,
FUNECOL,2008,22,1,associate editor,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Owen L Petchey,Sheffield,England,M,SE,
FUNECOL,2008,22,1,associate editor,Gareth K Phoenix,Sheffield,England,M,SE,
FUNECOL,2008,22,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2008,22,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2008,22,1,associate editor,Heather L Reynolds,Indiana,USA,F,SE,
FUNECOL,2008,22,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2008,22,1,associate editor,James H Richards,Davis,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Michael T Siva-Jothy,Sheffield,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Juan José Soler,CSIC,Spain,M,SE,
FUNECOL,2008,22,1,associate editor,John Speakman,Aberdeen,Scotland,M,SE,
FUNECOL,2008,22,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2008,22,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2008,22,1,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2008,22,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2008,22,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2008,22,1,associate editor,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2008,22,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2009,23,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2009,23,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2009,23,1,editor,James Cresswell,Exeter,England,M,EIC,
FUNECOL,2009,23,1,editor,Frank Messina,Utah State,USA,M,EIC,
FUNECOL,2009,23,1,guest editor,David Raubenheimer,Massey,New Zeland,M,,???
FUNECOL,2009,23,1,guest editor,Carol L Boggs,Stanford,USA,F,,???
FUNECOL,2009,23,1,associate editor,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Kenneth Anthony,Queensland,Australia,M,SE,
FUNECOL,2009,23,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2009,23,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2009,23,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2009,23,1,associate editor,Gary R Bortolotti,Saskatchewan,Canada,M,SE,
FUNECOL,2009,23,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2009,23,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2009,23,1,associate editor,Andrew Clarke,Cambridge,England,M,SE,
FUNECOL,2009,23,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2009,23,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Christian Damgaard,NERI,Denmark,M,SE,
FUNECOL,2009,23,1,associate editor,Alistair Dawson,Monks Wood,England,M,SE,
FUNECOL,2009,23,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2009,23,1,associate editor,Duncan J Irschick,Tulane,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2009,23,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2009,23,1,associate editor,John Klironomos,Guelph,Canada,M,SE,
FUNECOL,2009,23,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2009,23,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2009,23,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2009,23,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2009,23,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Juan Moreno,Madrid,Spain,M,SE,
FUNECOL,2009,23,1,associate editor,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Gareth K Phoenix,Sheffield,England,M,SE,
FUNECOL,2009,23,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2009,23,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2009,23,1,associate editor,Heather L Reynolds,Indiana,USA,F,SE,
FUNECOL,2009,23,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Juan José Soler,CSIC,Spain,M,SE,
FUNECOL,2009,23,1,associate editor,John Speakman,Aberdeen,Scotland,M,SE,
FUNECOL,2009,23,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2009,23,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2009,23,1,associate editor,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2009,23,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2009,23,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2009,23,1,associate editor,Ken Wilson,Lancaster,England,M,SE,
FUNECOL,2009,23,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2010,24,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2010,24,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2010,24,1,editor,Frank Messina,Utah State,USA,M,EIC,
FUNECOL,2010,24,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2010,24,1,associate editor,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2010,24,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2010,24,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2010,24,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2010,24,1,associate editor,Gary R Bortolotti,Saskatchewan,Canada,M,SE,
FUNECOL,2010,24,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2010,24,1,associate editor,Ryan Calsbeek,Dartmouth,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2010,24,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2010,24,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Alistair Dawson,Monks Wood,England,M,SE,
FUNECOL,2010,24,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2010,24,1,associate editor,Duncan J Irschick,Tulane,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2010,24,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2010,24,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2010,24,1,associate editor,John Klironomos,Guelph,Canada,M,SE,
FUNECOL,2010,24,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2010,24,1,associate editor,Pawel Koteja,Krakow,Poland,M,SE,
FUNECOL,2010,24,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2010,24,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2010,24,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2010,24,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Juan Moreno,Madrid,Spain,M,SE,
FUNECOL,2010,24,1,associate editor,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Gareth K Phoenix,Sheffield,England,M,SE,
FUNECOL,2010,24,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2010,24,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2010,24,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Juan José Soler,CSIC,Spain,M,SE,
FUNECOL,2010,24,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2010,24,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2010,24,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2010,24,1,associate editor,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2010,24,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2010,24,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2010,24,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2011,25,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2011,25,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2011,25,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2011,25,1,editor,Frank Messina,Utah State,USA,M,EIC,
FUNECOL,2011,25,1,guest editor,Lynn B Martin,South Florida,USA,F,,???
FUNECOL,2011,25,1,guest editor,Dana M Hawley,Virginia Tech,USA,F,,???
FUNECOL,2011,25,1,guest editor,Daniel Ardia,Franklin & Marshall,USA,M,,???
FUNECOL,2011,25,1,associate editor,Tia-Lynn Ashman,Pittsburgh,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Michael J Angilletta,Indiana,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2011,25,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2011,25,1,associate editor,Jon Blount,Exeter,England,M,SE,
FUNECOL,2011,25,1,associate editor,Gary R Bortolotti,Saskatchewan,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,María J I Briones,Vigo,Spain,F,SE,
FUNECOL,2011,25,1,associate editor,Alison K Brody,Vermont,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Diane R Campbell,California,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Ryan Calsbeek,Dartmouth,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Scott P Carroll,California,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Daniel P Costa,Santa Cruz,USA,M,SE,
FUNECOL,2011,25,1,associate editor,James W Dalling,Illinois,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Goggy Davidowitz,Arizona,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Alistair Dawson,Monks Wood,England,M,SE,
FUNECOL,2011,25,1,associate editor,Jennifer Grindstaff,Oklahoma State,USA,F,SE,
FUNECOL,2011,25,1,associate editor,J Daniel Hare,Riverside,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Peeter Horak,Tartu,Estonia,M,SE,
FUNECOL,2011,25,1,associate editor,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2011,25,1,associate editor,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2011,25,1,associate editor,Adam D Kay,Minnesota,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Kaoru Kitajima,Florida,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Marek Konarzewski,Bialystok,Poland,M,SE,
FUNECOL,2011,25,1,associate editor,Pawel Koteja,Krakow,Poland,M,SE,
FUNECOL,2011,25,1,associate editor,Gaku Kudo,Hokkaido,Japan,M,SE,
FUNECOL,2011,25,1,associate editor,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Clare McArthur,Sydney,Australia,F,SE,
FUNECOL,2011,25,1,associate editor,Lynn B Martin,South Florida,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Peter Mayhew,York,England,M,SE,
FUNECOL,2011,25,1,associate editor,Kevin J McGraw,Arizona,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Juan Moreno,Madrid,Spain,M,SE,
FUNECOL,2011,25,1,associate editor,Peter H Niewiarowski,Ohio,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Michael Pfrender,Notre Dame,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Gareth K Phoenix,Sheffield,England,M,SE,
FUNECOL,2011,25,1,associate editor,Lourens Poorter,Wageningen,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,David Raubenheimer,Auckland,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,David N Reznick,Riverside,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Lawren Sack,Hawaii,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Keith W Sockman,North Carolina,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Mark Tjoelker,Texas A&M,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Kathleen K Treseder,California,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Matthew Turnbull,Christchurch,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,Raoul van Damme,Antwerp,Belgium,M,SE,
FUNECOL,2011,25,1,associate editor,Peter C Wainwright,California,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Jeffrey A Walker,Maine,USA,M,SE,
FUNECOL,2011,25,1,associate editor,David Whitehead,Landcare Research,New Zeland,M,SE,
FUNECOL,2011,25,1,associate editor,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2012,26,1,editor,Duncan J Irschick,Massachusetts,USA,M,EIC,
FUNECOL,2012,26,1,editor,Charles Fox,Kentucky,USA,M,EIC,
FUNECOL,2012,26,1,editor,Ken Thompson,Sheffield,England,M,EIC,
FUNECOL,2012,26,1,editor,Alan Knapp,Colorado State,USA,M,EIC,
FUNECOL,2012,26,1,associate editor,Tia-Lynn Ashman,Pittsburgh,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Edith B Allen,Riverside,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Niels P R Anten,Utrecht,Netherlands,M,SE,
FUNECOL,2012,26,1,associate editor,Jennifer Baltzer,Sackville,Canada,F,SE,
FUNECOL,2012,26,1,associate editor,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
